ID,Autonomy_level,Roadway Type,Roadway Surface,Posted Speed Limit (MPH),Lighting,Weather,Mileage,Usage_year,Speed,Acceleration,Disengagement,Crush,Collision Type,Incident Severity,Insurance Cost,Cornering,Distance_to_next_car
a24c018a-b3bb-4c2a-8b7c-ca7dcd8c6d15,ADS,Highway,Wet,65,Daylight,Fog/Smoke,15329,0,65,normal,1,1,Front,Minor,2278,Aggressive,13
ef53ba6a-13be-4765-96f1-6dc69172927f,ADS,Rural,Dry,60,Dark - Lighted,Cloudy,13331,1,56,normal,0,1,Rear,Major,19217,Smooth,36
94d4aafc-112b-4f14-89c3-0f3c2bf30b6f,ADS,Highway,Wet,65,Daylight,Rain,10776,1,55,risky,1,1,Front,Major,20641,Smooth,0
286a3a22-80c9-4027-bd83-52330bf92dcc,ADS,Highway,Dry,70,Dark - Not Lighted,Clear,13348,0,62,normal,0,1,Side,Minor,2251,Smooth,49
aa3bf9f1-70b7-486b-abcd-0c2261c92f95,ADS,Highway,Wet,55,Dawn / Dusk,Snow,10393,0,52,normal,0,1,Rear,Major,37429,Smooth,11
c02fdd6c-d419-4b1c-b383-e19b719bc434,ADS,Parking lot,Wet,10,Daylight,Snow,8553,0,2,normal,0,1,Side,Major,27984,Smooth,0
a7691307-24a6-4b84-9a01-25e90e9a5fe1,ADS,Rural,Dry,60,Daylight,Clear,11175,1,44,hard_braking,0,1,Side,Major,28635,Smooth,12
5431ffa5-7cc5-4103-af1f-8bfa65bbf4c0,ADS,Highway,Dry,55,Daylight,Clear,12951,0,47,normal,0,1,Side,Minor,718,Aggressive,11
ec55a8bb-961e-42d5-a543-bc39051dbd01,ADS,Urban,Dry,35,Daylight,Clear,7649,1,18,normal,0,1,Side,Minor,3421,Smooth,7
174d5586-0132-4234-a84d-2cbc53d782cf,ADS,Urban,Dry,45,Dark - Not Lighted,Cloudy,5822,0,16,risky,1,1,Rear,Major,29683,Smooth,0
6cfa6266-49b3-43ca-8075-c18778bdf6df,ADS,Urban,Dry,40,Dawn / Dusk,Clear,8813,1,14,crash,0,1,Rear,Minor,1835,Smooth,4
cec9a415-4ce5-4cd2-8ce3-c2dced7b0ea1,ADS,Urban,Dry,30,Dark - Not Lighted,Clear,15564,1,20,normal,0,1,Rear,Minor,961,Smooth,9
5e4e1fee-e9b4-4b63-9144-b2af1be1b5ff,ADS,Highway,Wet,60,Dark - Lighted,Rain,11575,0,51,normal,0,1,Side,Minor,1973,Smooth,30
202dcebf-0175-41e7-be74-e8918fc486b2,ADS,Urban,Dry,30,Daylight,Clear,14305,1,16,normal,0,1,Rear,Minor,3149,Sharp,21
b883aa58-3450-4f63-99c0-4b1e4799dc44,ADS,Parking lot,Wet,5,Daylight,Snow,17131,0,2,crash,1,1,Side,Minor,3908,Smooth,1
b0dd57d9-3100-45ff-87bf-1c43717e76b8,ADS,Urban,Dry,35,Daylight,Clear,24610,2,24,risky,0,1,Rear,Minor,929,Smooth,7
004d7075-a32f-4c3c-bf8e-8cc6c1234e14,ADS,Urban,Dry,25,Dawn / Dusk,Clear,7847,1,18,normal,0,1,Side,Minor,3223,Aggressive,17
a41cd143-8a9a-4c4d-beb8-a4785ee6626b,ADS,Highway,Dry,55,Dark - Lighted,Cloudy,13183,0,55,normal,0,1,Side,Minor,3456,Smooth,27
9a6b4844-ed82-4a14-9562-6e50a50f5301,ADS,Highway,Dry,65,Dawn / Dusk,Clear,36654,2,65,normal,0,1,Side,Minor,3273,Smooth,0
699d6ada-ce9c-40e7-bad6-f6f450de19bf,ADS,Highway,Wet,65,Daylight,Rain,15837,3,65,normal,0,1,Rear,Minor,2036,Smooth,45
f8429c5c-c553-47e3-96b0-a0745e8b578c,ADS,Highway,Dry,65,Dark - Lighted,Clear,6987,0,65,normal,0,1,Side,Minor,3914,Smooth,13
197020fb-49ca-4222-a847-4b0eea040ca6,ADS,Highway,Wet,70,Daylight,Rain,15338,0,67,crash,0,1,Rear,Minor,956,Sharp,0
decb3847-ddee-4710-b1b2-0d9baf868bbf,ADS,Highway,Dry,55,Dark - Lighted,Clear,14664,0,2,normal,0,1,Side,Major,21705,Smooth,1
3afb748e-425c-4265-abfe-fc6a67bd3eea,ADS,Urban,Dry,25,Daylight,Clear,14600,1,7,normal,1,1,Rear,Minor,771,Smooth,7
58b48830-e3a9-44e6-a470-757e1c0fc98d,ADS,Urban,Dry,45,Daylight,Clear,10356,0,22,risky,0,1,Side,Major,34247,Aggressive,9
8b2a6233-54d1-4149-b3c5-339c179ef766,ADS,Highway,Wet,55,Daylight,Rain,7877,0,55,risky,0,1,Front,Major,38447,Smooth,22
83c1f4a1-d3ca-487f-bd57-f7d71108c6c9,ADS,Urban,Dry,35,Daylight,Clear,21462,2,10,risky,0,1,Side,Major,24001,Smooth,10
aa902864-1d4e-4ba1-8634-c57dff7b3a28,ADS,Urban,Dry,30,Dark - Lighted,Clear,13284,1,28,normal,0,1,Rear,Minor,855,Aggressive,6
0af59b5e-ca16-4da1-9dcb-101eecac43e8,ADS,Highway,Dry,55,Daylight,Clear,20406,2,53,normal,0,1,Rear,Major,17997,Smooth,27
9a3c2c9a-593f-4178-abb4-deef1d3fd5ca,ADS,Urban,Dry,35,Daylight,Clear,10397,0,13,normal,1,1,Rear,Minor,2684,Smooth,14
a9daecce-e3d5-4f5d-b929-03b1dd568bd5,ADS,Parking lot,Dry,5,Dawn / Dusk,Clear,19539,0,2,normal,0,1,Rear,Minor,924,Sharp,3
f0277f4d-2b82-4882-98a4-9910f282a197,ADS,Urban,Wet,40,Dawn / Dusk,Snow,7202,1,39,hard_braking,1,1,Rear,Minor,2864,Aggressive,8
39f9be9b-7161-4007-b897-280db2506f30,ADS,Rural,Wet,60,Daylight,Snow,20888,2,48,normal,0,1,Front,Minor,2469,Smooth,18
1a1d82f5-a9ad-4cdc-8893-284a2a9d3864,ADS,Highway,Dry,60,Dark - Lighted,Cloudy,26494,2,54,normal,0,1,Side,Minor,1233,Smooth,12
e63a16d8-24d8-494c-8c51-e59c5a34aed9,ADS,Highway,Dry,70,Daylight,Clear,4389,0,67,normal,0,1,Rear,Minor,3851,Smooth,35
9f8db600-bf41-4d4f-9982-247ec8baa6af,ADS,Highway,Dry,70,Dawn / Dusk,Cloudy,10043,0,60,risky,0,1,Front,Minor,2671,Smooth,35
3e62a223-4d43-4ae9-a13b-73d112b997ad,ADS,Urban,Dry,25,Dawn / Dusk,Clear,6126,0,21,risky,0,1,Side,Minor,2747,Aggressive,12
b1957193-f271-4e77-b960-0c40c5c2bd61,ADS,Urban,Dry,40,Daylight,Clear,12928,0,36,risky,0,1,Rear,Major,30564,Aggressive,16
23e86d5d-3fe1-4b6a-ac5b-48b31961ce4f,ADS,Highway,Wet,65,Dawn / Dusk,Snow,6512,0,55,normal,0,1,Side,Minor,729,Sharp,26
b777ff77-212b-430c-9781-c45c5632fd6a,ADS,Parking lot,Wet,10,Dawn / Dusk,Rain,9535,1,4,crash,0,1,Rear,Minor,979,Aggressive,3
e68643b6-f9ef-48d3-8266-a4d99c03925e,ADS,Highway,Dry,65,Dawn / Dusk,Clear,22532,2,57,normal,0,1,Rear,Major,34852,Sharp,32
b4c9a7a0-255e-471c-864d-f3e0f89a689e,ADS,Urban,Wet,40,Dark - Lighted,Snow,8289,0,1,normal,0,1,Rear,Minor,3007,Smooth,2
101a8ae6-96be-4a53-b570-332c14dd712b,ADS,Highway,Dry,60,Dark - Not Lighted,Clear,9994,0,57,risky,0,1,Side,Major,35953,Smooth,18
22c6c310-36fe-4b28-90fc-73fb41afd45c,ADS,Highway,Wet,60,Daylight,Rain,4931,0,58,normal,0,1,Rear,Minor,1603,Smooth,42
49a78c5b-8262-425f-9556-e44e9a15e998,ADS,Rural,Wet,50,Daylight,Rain,12146,0,46,normal,0,1,Front,Major,40602,Smooth,5
e49010b9-95da-4a99-a698-51d6444e5524,ADS,Urban,Dry,25,Dawn / Dusk,Clear,10797,0,4,normal,0,1,Rear,Minor,2855,Aggressive,7
a95def93-2cd5-467a-9041-a5e748da94fe,ADS,Urban,Wet,25,Dawn / Dusk,Cloudy,7658,1,15,hard_braking,1,1,Rear,Minor,2533,Aggressive,7
871870f9-9a42-4dcf-829d-f3ac8d90bd02,ADS,Highway,Dry,70,Daylight,Clear,20895,0,59,normal,0,1,Side,Minor,3788,Smooth,28
a3bde985-99d3-44b0-816e-dfec1e35bc27,ADS,Highway,Dry,70,Daylight,Clear,12922,1,70,crash,0,1,Rear,Minor,2818,Smooth,14
50746430-b273-40eb-b3db-efddc0f44381,ADS,Highway,Dry,70,Daylight,Clear,1158,0,68,normal,1,1,Side,Minor,3022,Smooth,7
7dd2f4db-e236-4843-90be-661539b512d4,ADS,Highway,Dry,70,Daylight,Clear,10757,0,70,normal,0,1,Side,Minor,2419,Smooth,0
d2244ab1-0ab5-4b21-8721-84ed5a73039b,ADS,Highway,Wet,65,Daylight,Snow,15204,1,55,risky,0,1,Rear,Major,15808,Aggressive,0
f3de2ad2-0ca1-4868-afe1-8f11f1db18a4,ADS,Parking lot,Dry,5,Dark - Lighted,Clear,4520,1,2,normal,0,1,Side,Minor,2637,Smooth,2
189a1a9d-abe9-40cd-8a34-137feae70e4b,ADS,Rural,Wet,55,Dark - Lighted,Snow,15554,0,54,normal,1,1,Rear,Minor,3081,Smooth,16
2ef0fcb7-a89e-4877-91fc-b880715f8320,ADS,Highway,Wet,70,Daylight,Snow,12722,1,70,normal,0,1,Rear,Major,34221,Smooth,7
017658eb-bcd3-433d-9d69-208d3a5e3596,ADS,Parking lot,Wet,15,Dark - Lighted,Rain,9156,0,7,normal,0,1,Side,Major,19505,Aggressive,1
ed073dd2-245d-4443-b8fa-cb37da5aa8db,ADS,Urban,Wet,25,Dawn / Dusk,Rain,14648,2,2,normal,0,1,Side,Minor,2712,Smooth,15
dd36ec93-a209-4068-8f9f-723031f554d2,ADS,Highway,Dry,70,Dark - Lighted,Clear,10451,0,70,normal,0,1,Rear,Major,29367,Smooth,0
d7e5b4a1-33de-4d8a-a1a8-4e45187fa66c,ADS,Highway,Dry,55,Dark - Not Lighted,Clear,16587,0,55,normal,0,1,Side,Minor,743,Smooth,27
dd1d223c-cab8-4ebe-bca6-b4e5b20d41f3,ADS,Urban,Wet,25,Dark - Lighted,Rain,10943,1,20,normal,0,1,Rear,Major,33847,Smooth,2
0591d355-6249-463b-901c-fb09ea3ef9ca,ADS,Highway,Wet,70,Dark - Not Lighted,Snow,16704,2,67,risky,0,1,Side,Major,33705,Aggressive,14
9907fbd0-a323-4289-b59f-07c2ef33ae63,ADS,Urban,Dry,25,Dawn / Dusk,Cloudy,11631,0,8,normal,0,1,Rear,Major,32202,Aggressive,5
02f78f45-04d7-42a7-9609-b2c1d539555d,ADS,Parking lot,Wet,10,Dark - Not Lighted,Snow,15656,0,5,normal,0,1,Rear,Minor,3245,Smooth,0
9aa6c4fb-6ebc-41bd-ac9f-064087490100,ADS,Urban,Dry,30,Daylight,Clear,26020,2,17,normal,1,1,Rear,Minor,3658,Smooth,12
2db68ecc-51f8-432a-8dce-0062f98f7044,ADS,Urban,Dry,35,Daylight,Clear,10785,0,3,normal,0,1,Side,Major,34500,Smooth,0
a10a2540-9536-45a4-9f64-b3fc7b017cc5,ADS,Rural,Dry,50,Dark - Lighted,Clear,21065,0,43,normal,0,1,Rear,Minor,1752,Sharp,25
19be61a5-4063-492e-82ae-a870ef7dc055,ADS,Urban,Dry,25,Daylight,Clear,7151,1,0,crash,0,1,Side,Minor,3048,Smooth,7
378cb790-d875-4a11-91e5-196eb4e3bf82,ADS,Highway,Wet,55,Dark - Not Lighted,Rain,12329,1,51,normal,1,1,Side,Minor,3861,Smooth,22
9896bed9-7898-470f-87e2-c9fee7d83800,ADS,Highway,Dry,60,Dawn / Dusk,Clear,12451,0,60,normal,0,1,Rear,Minor,3106,Smooth,12
95e0b61e-be06-48e0-b0fa-781dfb2c5bf2,ADS,Urban,Dry,35,Dark - Lighted,Clear,15533,0,29,normal,0,1,Front,Minor,1297,Sharp,7
961a2cb0-49a0-4186-82d0-7d4f1f23d2c4,ADS,Urban,Wet,35,Dark - Lighted,Rain,14139,0,19,normal,0,1,Front,Minor,1093,Aggressive,24
3388632c-7862-46b2-81fd-d8768eb26d3e,ADS,Highway,Dry,60,Dark - Lighted,Clear,5269,1,59,normal,0,1,Front,Major,28701,Aggressive,30
48b56197-2559-425e-9e71-b087a9a29484,ADS,Rural,Dry,50,Dark - Lighted,Clear,7709,1,49,normal,0,1,Front,Major,23295,Smooth,25
34bdf3c0-5ab1-431d-874d-cf400162ac8f,ADS,Urban,Wet,35,Dark - Lighted,Snow,36528,3,1,normal,0,1,Side,Minor,3636,Aggressive,3
d9ac40e9-91c2-4210-809a-9b20e195cb8e,ADS,Parking lot,Wet,15,Dark - Not Lighted,Snow,11271,0,2,normal,0,1,Rear,Minor,1190,Smooth,1
bcf37f47-5e09-4624-aeb3-dcca56fda7be,ADS,Urban,Dry,45,Daylight,Clear,12839,0,3,normal,0,1,Side,Minor,3629,Smooth,0
e95d3592-cd0e-4308-9d2d-387234e8ce1c,ADS,Rural,Dry,60,Daylight,Clear,6206,0,59,normal,0,1,Side,Minor,4074,Smooth,24
ec292a08-8ebd-4256-85e6-217027db1474,ADS,Parking lot,Dry,5,Daylight,Clear,17850,3,2,normal,0,1,Rear,Major,28581,Aggressive,2
8d4b5220-4f26-40d6-8cf0-2a7ca48fd952,ADS,Urban,Dry,45,Dark - Lighted,Clear,16114,0,0,normal,1,1,Side,Minor,3836,Aggressive,0
368b6862-e47f-4d37-9723-3ef3359eb374,ADS,Urban,Dry,40,Dark - Lighted,Clear,8141,0,32,normal,0,1,Rear,Minor,1579,Smooth,4
23eb2cb6-dcb7-4540-8b68-f5cf80f72cdf,ADS,Highway,Dry,60,Daylight,Cloudy,17424,0,55,normal,1,1,Rear,Major,29077,Smooth,18
aec75bfb-449d-4305-86bc-f857f8f699d4,ADS,Highway,Dry,70,Daylight,Clear,10813,1,70,crash,0,1,Rear,Minor,815,Aggressive,42
cfd2281e-cb92-409a-b1eb-a9315f2db3ab,ADS,Rural,Dry,60,Dark - Lighted,Clear,19988,2,52,normal,0,1,Front,Minor,2066,Smooth,0
77214d99-adaa-4c55-83b4-bf07f8832af6,ADS,Parking lot,Dry,10,Daylight,Clear,10919,0,5,normal,0,1,Rear,Major,31649,Aggressive,2
d7a0f632-ce34-49cd-acff-15587c262c14,ADS,Parking lot,Wet,15,Dark - Lighted,Snow,14004,0,2,normal,0,1,Side,Major,31001,Smooth,2
a3ca91bc-8419-4f2c-ad6e-2247935342d8,ADS,Parking lot,Dry,15,Dawn / Dusk,Clear,17120,0,5,crash,0,1,Front,Minor,1758,Smooth,4
df7b374a-5f11-4ec1-a83f-1126d43ef53e,ADS,Highway,Wet,60,Daylight,Rain,18980,0,57,normal,0,1,Front,Minor,1743,Smooth,18
6a381bae-e0dd-4f61-95c0-df6bdd30a2b3,ADS,Urban,Dry,40,Daylight,Clear,11190,0,13,risky,0,1,Front,Minor,3163,Smooth,12
f78ce904-075f-4851-ae0f-a478e6569935,ADS,Rural,Dry,45,Dawn / Dusk,Cloudy,41090,2,45,normal,0,1,Side,Major,33063,Aggressive,22
f1826516-14c2-4818-a7fd-d5e3fe9c7261,ADS,Urban,Wet,30,Daylight,Snow,11240,0,1,hard_braking,1,1,Side,Minor,1327,Aggressive,6
a05f3843-47e9-44bf-9622-9da9d6feeaa5,ADS,Urban,Dry,40,Daylight,Clear,13655,0,1,normal,0,1,Side,Major,22373,Smooth,16
32f87b53-cb5b-4038-84ea-ca8b67467704,ADS,Highway,Dry,65,Dark - Lighted,Clear,16575,0,55,normal,0,1,Side,Major,36730,Sharp,13
920a3861-935e-4837-982b-20852f453098,ADS,Urban,Dry,35,Daylight,Clear,14595,0,21,normal,0,1,Rear,Minor,3316,Sharp,10
505a00c2-7fc0-4a6f-8c91-407891750c0f,ADS,Highway,Wet,70,Daylight,Thunderstorm,6626,0,67,normal,0,1,Side,Major,30594,Aggressive,14
d7a8475e-1fd3-49d3-9a88-b77b47ab1b1c,ADS,Urban,Wet,35,Daylight,Snow,9385,1,0,normal,0,1,Rear,Minor,3234,Smooth,10
c12bde23-6a9c-4093-838a-b09a4ec59482,ADS,Urban,Dry,45,Dark - Lighted,Clear,13353,1,0,normal,0,1,Rear,Minor,950,Sharp,13
6667d6ad-11c3-4e41-9ea9-1c4b772c27c6,ADS,Highway,Dry,65,Daylight,Fog/Smoke,16212,0,58,hard_braking,0,1,Side,Major,29615,Smooth,19
8282693c-69c2-43bf-85d6-2aebf52c94aa,ADS,Rural,Dry,50,Dark - Lighted,Clear,13495,1,49,normal,0,1,Side,Minor,3947,Aggressive,10
7be6e32e-26f3-42bd-ad9f-27e9615def09,ADS,Highway,Dry,70,Dark - Lighted,Clear,15422,0,63,normal,0,1,Rear,Minor,2569,Aggressive,49
51dd0b6f-64ed-47c0-8f03-a14f786c49e9,ADS,Urban,Wet,45,Daylight,Snow,13893,0,33,normal,0,1,Side,Major,23121,Aggressive,9
45eba39c-0cc4-4fc9-b545-0fbdfaf213d1,ADS,Highway,Wet,60,Dark - Lighted,Rain,5431,1,60,normal,0,1,Rear,Minor,3896,Smooth,12
39a2fdad-102b-4b49-9769-7283398348a4,ADS,Highway,Wet,55,Dawn / Dusk,Rain,10294,1,55,normal,0,1,Rear,Major,37378,Aggressive,38
17701ffd-39fc-4d68-8e15-8bbefaf941ca,ADS,Urban,Dry,35,Dawn / Dusk,Clear,10266,2,30,normal,0,1,Rear,Major,25306,Aggressive,7
1c58b4e6-b09a-45c8-918b-b3ab6a935926,ADS,Parking lot,Dry,15,Dark - Lighted,Cloudy,25544,2,7,normal,0,1,Side,Minor,3450,Sharp,6
94f65458-2c0c-48dc-89f9-d5109b71eb3b,ADS,Urban,Dry,35,Dark - Lighted,Clear,23740,2,25,normal,0,1,Side,Minor,710,Sharp,7
9c5b9013-56c5-4b9e-91b5-4fb004f81a8c,ADS,Rural,Dry,60,Dark - Not Lighted,Cloudy,18688,2,60,normal,0,1,Side,Minor,1984,Smooth,6
b961a675-159f-4c51-a6da-1b07fcfd7fda,ADS,Parking lot,Wet,5,Daylight,Snow,1713,0,2,normal,0,1,Rear,Major,29928,Aggressive,2
7e93eb2f-e172-4cdc-8989-cc20038382bc,ADS,Urban,Dry,30,Dark - Lighted,Clear,13964,1,26,risky,0,1,Side,Major,20081,Sharp,9
8b6e4cd2-dd06-483f-acb5-6dfef035f987,ADS,Urban,Dry,30,Daylight,Clear,18486,2,1,normal,0,1,Front,Minor,2171,Smooth,0
53168fec-fa40-4863-9cfb-091779a31b08,ADS,Urban,Dry,25,Daylight,Clear,10204,2,14,normal,0,1,Front,Minor,1604,Smooth,12
08661d27-1eeb-44fb-8f27-43e1458f8cd5,ADS,Highway,Wet,55,Daylight,Rain,13513,1,53,normal,0,1,Front,Major,22387,Aggressive,16
0146faf2-c5d9-4987-bb58-3b3cb100b4b5,ADS,Parking lot,Dry,15,Daylight,Clear,5620,0,7,risky,0,1,Front,Major,21480,Smooth,7
8006c77d-d572-4a61-9bb6-cfeff82fbe16,ADS,Rural,Dry,60,Dawn / Dusk,Cloudy,15565,0,58,normal,0,1,Rear,Minor,2036,Aggressive,24
c0c3de6e-e0dd-4d6d-85f5-de61133bdf2a,ADS,Rural,Wet,55,Daylight,Snow,41691,3,46,normal,0,1,Rear,Major,33859,Smooth,5
e2be5552-dc26-463a-982f-08c18f61caa2,ADS,Urban,Wet,40,Daylight,Rain,47877,3,6,normal,0,1,Rear,Major,21661,Aggressive,16
4a46b785-e809-4bd1-882d-db7310f05f26,ADS,Highway,Wet,65,Dark - Lighted,Cloudy,13488,0,59,normal,0,1,Front,Major,28526,Aggressive,45
74f0cb63-389a-46ce-a938-8f9e71012444,ADS,Highway,Dry,55,Dark - Lighted,Clear,56355,3,48,normal,1,1,Side,Minor,1741,Smooth,22
7cd87ca4-e489-4ea9-9f83-9fec1c09601b,ADS,Highway,Dry,70,Dawn / Dusk,Clear,13168,0,70,normal,0,1,Rear,Minor,1186,Aggressive,28
2361600a-4c52-4dfa-9e91-1293b5ea8132,ADS,Highway,Dry,55,Daylight,Clear,25498,2,55,risky,1,1,Rear,Minor,3501,Aggressive,16
9eff40ae-d3f8-44b8-801b-b540e7632468,ADS,Highway,Dry,55,Dawn / Dusk,Clear,16382,0,0,normal,0,1,Rear,Minor,2268,Smooth,1
a0952843-c795-4097-989e-bc403b181e9b,ADS,Highway,Dry,70,Dark - Not Lighted,Cloudy,11098,0,61,hard_braking,0,1,Rear,Minor,2200,Smooth,35
9dc977a4-1fd1-4cc3-9e1b-9bc73c7e94e3,ADS,Rural,Wet,55,Dawn / Dusk,Rain,27312,2,51,normal,0,1,Side,Minor,812,Smooth,11
1133f881-cfe9-4e45-89f2-5746580dc2da,ADS,Highway,Dry,65,Dark - Lighted,Clear,13545,0,65,normal,0,1,Rear,Minor,914,Smooth,26
ae368a90-ad3f-42b4-a67b-733f252beda5,ADS,Urban,Wet,35,Daylight,Snow,12122,0,27,normal,0,1,Side,Minor,2440,Smooth,17
18580813-a6a6-4b39-89a3-a7f5854d90ea,ADS,Parking lot,Dry,15,Dark - Not Lighted,Clear,11423,1,7,normal,0,1,Side,Minor,3302,Aggressive,7
4dd2fa07-bb2f-40a0-9a51-5a08934ae3cd,ADS,Urban,Dry,25,Daylight,Cloudy,10790,1,7,normal,0,1,Rear,Major,15296,Sharp,7
3643e0ee-c3cb-4141-9423-1560d06fc0a7,ADS,Urban,Wet,45,Dawn / Dusk,Sleet or Hail,6455,0,17,normal,0,1,Front,Minor,1503,Sharp,13
6fa777ca-e70c-4d79-81f0-112d158c0dce,ADS,Parking lot,Dry,10,Daylight,Clear,8245,0,3,normal,0,1,Rear,Minor,2338,Smooth,2
00026f36-e2e7-43b6-9653-6bd7f8f74843,ADS,Parking lot,Wet,5,Daylight,Snow,16441,0,3,hard_braking,0,1,Side,Minor,3287,Aggressive,2
67f344bb-c0cc-4fbf-9f40-0d67fe6b2b72,ADS,Highway,Dry,70,Daylight,Cloudy,16745,0,70,normal,0,1,Front,Major,21746,Smooth,0
7b2455f0-91a0-457a-895e-b91e1f160cfe,ADS,Highway,Dry,70,Dark - Lighted,Clear,11764,0,2,normal,0,1,Side,Minor,2636,Smooth,2
8e483e59-3787-4c15-a41f-935b0da3f9a8,ADS,Highway,Wet,70,Dawn / Dusk,Rain,10313,0,59,normal,0,1,Front,Minor,1246,Sharp,35
a1aac4e2-2359-4630-9bdc-b8daa4589e99,ADS,Urban,Dry,45,Dark - Lighted,Clear,15807,0,27,normal,0,1,Rear,Major,16324,Aggressive,13
b4c5a18c-3f99-4f42-a182-6da7f1e6a6ca,ADS,Highway,Dry,70,Daylight,Clear,14458,0,70,normal,0,1,Rear,Major,20450,Smooth,0
da6beead-46d5-4f94-96a6-24214deaf3ce,ADS,Urban,Wet,25,Daylight,Cloudy,14561,0,13,normal,0,1,Side,Major,36028,Aggressive,0
76e2433e-d930-459f-83cb-b22cdc5968d7,ADS,Urban,Dry,30,Dawn / Dusk,Clear,13282,1,22,normal,0,1,Rear,Minor,2152,Aggressive,15
f083b748-9205-4a90-a1e4-109d401ec700,ADS,Urban,Dry,35,Dawn / Dusk,Cloudy,14391,1,21,normal,0,1,Side,Minor,3186,Smooth,7
6eac5eb5-f37e-4102-8e75-ab685c563e93,ADS,Highway,Dry,60,Dark - Not Lighted,Clear,14341,1,60,normal,0,1,Front,Minor,1586,Smooth,30
0aae208f-f80f-47d2-8d55-aabcb1b01983,ADS,Highway,Dry,65,Dawn / Dusk,Clear,8675,0,55,normal,0,1,Side,Major,35668,Smooth,26
3ea4b6c0-6450-4fdd-add5-270c1004c030,ADS,Urban,Dry,35,Dark - Lighted,Clear,22264,2,16,normal,0,1,Rear,Minor,784,Smooth,17
d7842f99-4c1a-4c2d-8ed8-875e153e0f6a,ADS,Highway,Dry,65,Daylight,Cloudy,38487,3,65,normal,0,1,Rear,Minor,3209,Smooth,26
7b900cc2-c892-477e-ba06-58f6dee3ab76,ADS,Urban,Dry,30,Daylight,Clear,12710,1,28,hard_braking,0,1,Rear,Major,16972,Aggressive,6
5f93559f-f53d-4a87-85b4-74b98a9ba8d6,ADS,Parking lot,Dry,15,Daylight,Clear,9445,0,8,normal,0,1,Front,Minor,2287,Sharp,10
25aeee30-ee5f-41e4-b560-edee994a0d8b,ADS,Urban,Dry,30,Dawn / Dusk,Clear,32528,2,18,crash,0,1,Rear,Minor,3012,Aggressive,6
8712ac24-556e-4af0-8be2-9b9d3e501fc8,ADS,Rural,Dry,50,Daylight,Cloudy,12580,2,48,hard_braking,0,1,Side,Major,27945,Sharp,20
0a1a8865-282a-42c8-a0cf-aa3437c2dd60,ADS,Parking lot,Wet,15,Daylight,Rain,12747,0,9,crash,0,1,Front,Minor,1341,Smooth,7
9b52d1ec-b7e2-4332-b66f-a4ba10e7851f,ADS,Urban,Wet,45,Dawn / Dusk,Snow,50691,3,34,risky,0,1,Front,Major,27674,Aggressive,18
0ac72284-7e83-4dd4-b7b8-be307163aaed,ADS,Urban,Dry,35,Dawn / Dusk,Clear,16468,0,17,normal,0,1,Front,Minor,1440,Smooth,10
05adec69-71b7-448e-88a7-0bbb956637f2,ADS,Parking lot,Wet,15,Daylight,Snow,5924,0,7,normal,0,1,Rear,Major,35189,Aggressive,3
c9c0c61c-bd12-4e09-9729-91acbbe4306b,ADS,Highway,Dry,55,Daylight,Clear,14192,0,51,crash,1,1,Side,Major,36639,Smooth,5
6ba7a65d-feae-4ac5-b565-7866829ff451,ADS,Highway,Dry,70,Dark - Lighted,Clear,5601,1,69,crash,0,1,Rear,Minor,1890,Smooth,21
b62086e4-99ed-402b-8cc4-0280a34f8ab4,ADS,Highway,Dry,60,Daylight,Clear,55089,3,54,hard_braking,0,1,Rear,Major,18012,Smooth,12
93044fc6-bfa0-451b-b568-e36c82adf3e6,ADS,Highway,Wet,65,Daylight,Rain,15564,0,62,normal,0,1,Rear,Minor,3869,Smooth,13
4f4f2b1b-b17e-4317-bb52-306ad67b15b8,ADS,Urban,Dry,45,Daylight,Clear,13708,0,4,normal,0,1,Rear,Minor,3399,Smooth,13
e3308cc7-f698-415d-b10a-dcbc73d48072,ADS,Urban,Wet,30,Daylight,Snow,16622,2,4,normal,0,1,Side,Minor,2327,Smooth,6
29c70d47-9e97-4bb3-8634-08fcfb846bb2,ADS,Highway,Dry,55,Dark - Lighted,Clear,9585,0,55,normal,0,1,Front,Major,28424,Smooth,27
ba264aea-67ca-4f0e-9796-09fe7dc33f09,ADS,Urban,Dry,35,Daylight,Clear,12106,0,20,normal,1,1,Rear,Minor,3048,Aggressive,7
18fce3bd-49e2-4b60-afe7-b64c5a63da86,ADS,Parking lot,Dry,5,Daylight,Clear,20458,0,2,crash,0,1,Front,Minor,3244,Smooth,2
f3f35505-5d00-4aa1-9c18-bcd081e30b74,ADS,Highway,Wet,65,Dark - Lighted,Windy,13311,1,58,normal,1,1,Front,Major,35441,Smooth,19
b15e0ade-0f89-4874-9769-dee066c899e0,ADS,Parking lot,Dry,10,Daylight,Clear,13480,1,3,normal,0,1,Side,Minor,3337,Smooth,2
9cef5f8f-c360-4117-9715-d498581817f8,ADS,Urban,Dry,40,Dark - Not Lighted,Clear,16946,1,29,normal,0,1,Rear,Minor,3067,Smooth,24
09effe1c-99af-4dd5-9bcf-10ed5beb1825,ADS,Parking lot,Dry,15,Daylight,Clear,12089,0,8,normal,1,1,Front,Minor,2131,Smooth,3
fea3199d-8a5a-4f0d-9ce6-445481f04947,ADS,Urban,Dry,40,Daylight,Cloudy,26298,2,32,normal,0,1,Front,Minor,2901,Smooth,8
